           YEAR,           JDAY,           FSIN,          FSOUT,           ALBT,           FLIN,          FLOUT,            GTE,          QSENS,           QEVP,          GZERO,             TA,           TCAN,           CMAS,           TSNO,           TPND,          TSOL1,          TSOL2,          TSOL3,             QA,             UV,           PRES,
           1980,            193,   193.2524    ,   154.6597    ,  0.1898849    ,   303.2540    ,   367.7969    ,   10.51157    ,   29.20138    ,   59.45601    ,   2.398522    ,   8.401062    ,   9.356628    ,   7.097643    , -0.1524658    ,   1.020660    ,   10.98279    ,   10.34363    ,   1.063354    ,  0.6748393E-02,   1.181131    ,   80896.12    ,
           1980,            194,   152.0264    ,   122.5563    ,  0.1856758    ,   320.3757    ,   364.3463    ,   9.926880    ,   20.88702    ,   53.78263    ,   3.610785    ,   7.541870    ,   8.889343    ,   7.108105    , -0.8288574E-01,   7.201294    ,   10.28821    ,   9.590271    ,   1.111053    ,  0.7111203E-02,   1.076278    ,   81031.98    ,
           1980,            195,   266.0734    ,   213.4395    ,  0.1872870    ,   288.5373    ,   372.6159    ,   11.30862    ,   38.97639    ,   71.67098    ,   19.02266    ,   8.753845    ,   10.74313    ,   7.091984    , -0.1134338    ,   9.991394    ,   10.95770    ,   9.102417    ,   1.155609    ,  0.6419133E-02,   1.042576    ,   80799.01    ,
           1980,            196,   158.3444    ,   127.1491    ,  0.1878120    ,   307.9725    ,   364.8829    ,   9.975983    ,   18.62557    ,   48.56831    ,   3.268234    ,   8.699402    ,   9.228638    ,   7.080803    , -0.7055664E-01,   6.987793    ,   10.20331    ,   9.516907    ,   1.200928    ,  0.6827546E-02,   1.052080    ,   80478.12    ,
           1980,            197,   244.7678    ,   196.2955    ,  0.1872858    ,   295.7135    ,   373.6250    ,   11.60815    ,   37.49611    ,   67.68168    ,   14.49617    ,   9.215546    ,   11.03696    ,   7.083841    , -0.4519653E-01,   7.448273    ,   11.31104    ,   9.595490    ,   1.247284    ,  0.6383827E-02,   1.236888    ,   80662.98    ,
           1980,            198,   248.2894    ,   198.1994    ,  0.1909477    ,   284.9568    ,   367.5429    ,   10.36771    ,   37.83572    ,   71.79897    ,   6.376681    ,   8.186981    ,   9.503448    ,   7.099381    , -0.1454468    ,   2.496094    ,   10.42377    ,   9.435333    ,   1.296753    ,  0.5734807E-02,   1.143840    ,   80811.71    ,
           1980,            199,   221.7976    ,   176.9721    ,  0.1905588    ,   300.9268    ,   366.9378    ,   10.32886    ,   33.89158    ,   67.85567    ,   9.370697    ,   8.066101    ,   9.602783    ,   7.103847    , -0.1452026    ,   3.852844    ,   10.39017    ,   9.319214    ,   1.346863    ,  0.5777133E-02,   1.066858    ,   81002.43    ,
           1980,            200,   145.3714    ,   116.4618    ,  0.1877660    ,   319.1163    ,   363.0400    ,   9.658234    ,   21.70555    ,   47.22162    ,   3.293226    ,   7.762695    ,   8.933289    ,   7.105499    , -0.1057129    ,   5.726196    ,   9.853638    ,   9.150421    ,   1.398712    ,  0.6308682E-02,   1.076190    ,   80996.61    ,
           1980,            201,   131.8494    ,   106.4369    ,  0.1848959    ,   317.1471    ,   356.2420    ,   8.352325    ,   22.62303    ,   44.08857    ,   1.065153    ,   5.871307    ,   7.433594    ,   7.125645    , -0.2752686E-01,   8.975525    ,   8.739258    ,   8.313965    ,   1.448029    ,  0.6263447E-02,   1.155622    ,   81042.06    ,
           1980,            202,   326.0260    ,   260.7637    ,  0.1880284    ,   269.5703    ,   375.7024    ,   11.68820    ,   47.44600    ,   75.07990    ,   31.55659    ,   9.229919    ,   11.53351    ,   7.105335    , -0.5068359    ,   7.054443    ,   10.72668    ,   8.081879    ,   1.489777    ,  0.5795199E-02,   1.090656    ,   81300.78    ,
           1980,            203,   306.2356    ,   243.6153    ,  0.1915141    ,   296.6888    ,   394.1839    ,   15.16040    ,   40.47158    ,   71.36196    ,   33.82399    ,   13.64279    ,   15.43823    ,   7.070786    , -0.4251709    ,  0.3826904E-01,   13.75702    ,   10.66739    ,   1.537720    ,  0.6578978E-02,   1.109456    ,   81510.55    ,
           1980,            204,   336.4095    ,   266.6190    ,  0.1934944    ,   302.7511    ,   412.1236    ,   18.31799    ,   45.46639    ,   74.90069    ,   36.18671    ,   16.82404    ,   18.71057    ,   7.034419    , -0.3426514    ,   0.000000    ,   16.67517    ,   13.16049    ,   1.603546    ,  0.6729708E-02,   1.247406    ,   81274.27    ,
           1980,            205,   287.2170    ,   227.5401    ,  0.1944326    ,   304.6993    ,   404.2340    ,   17.14206    ,   39.61760    ,   79.36970    ,   9.680457    ,   16.10919    ,   16.53918    ,   7.022318    , -0.3428955    ,   0.000000    ,   16.69397    ,   14.91211    ,   1.689026    ,  0.6833247E-02,   1.212482    ,   80794.05    ,
           1980,            206,   256.1668    ,   203.4958    ,  0.1937497    ,   308.1225    ,   390.3866    ,   14.72418    ,   45.59411    ,   72.75361    ,   2.483920    ,   11.46960    ,   13.51465    ,   7.079135    , -0.3303833    ,  0.6103516E-04,   14.89008    ,   14.01953    ,   1.786346    ,  0.6705165E-02,   1.230430    ,   81268.79    ,
           1980,            207,   295.9278    ,   234.1806    ,  0.1946115    ,   294.3232    ,   396.4360    ,   15.64911    ,   46.81115    ,   70.13082    ,   15.23542    ,   12.55246    ,   14.53763    ,   7.069391    , -0.5166626E-01,  0.6103516E-04,   15.16156    ,   13.19849    ,   1.878601    ,  0.6770905E-02,   1.088867    ,   81219.70    ,
           1980,            208,   327.0578    ,   259.2710    ,  0.1932530    ,   282.9986    ,   398.8838    ,   15.98639    ,   54.22955    ,   72.21104    ,   16.68519    ,   12.91843    ,   14.61548    ,   7.063613    , -0.5480957E-01,  0.6103516E-04,   15.45532    ,   13.33606    ,   1.971619    ,  0.6529165E-02,   1.168255    ,   81144.41    ,
           1980,            209,   316.8271    ,   251.8351    ,  0.1919473    ,   282.6594    ,   398.0617    ,   15.89465    ,   55.85645    ,   67.72015    ,   12.79748    ,   12.71613    ,   14.35260    ,   7.063721    , -0.9155273E-04,  0.1220703E-03,   15.50635    ,   13.64890    ,   2.069031    ,  0.6083747E-02,   1.145771    ,   81099.49    ,
           1980,            210,   329.1686    ,   261.0511    ,  0.1928294    ,   279.2683    ,   401.7218    ,   16.42706    ,   58.21338    ,   63.28315    ,   16.73779    ,   13.12665    ,   14.87323    ,   7.047316    ,   0.000000    ,  0.9155273E-04,   15.83905    ,   13.68127    ,   2.168762    ,  0.5574341E-02,   1.333019    ,   80623.46    ,
           1980,            211,   311.7456    ,   248.4102    ,  0.1905560    ,   287.8152    ,   397.5107    ,   15.92456    ,   59.54889    ,   69.20454    ,   9.351684    ,   11.74377    ,   13.99850    ,   7.057432    ,  0.9155273E-04,  0.6103516E-04,   15.73776    ,   14.12543    ,   2.272369    ,  0.5688235E-02,   1.207636    ,   80606.18    ,
           1980,            212,   329.3238    ,   260.5239    ,  0.1942030    ,   260.8125    ,   388.9097    ,   14.05975    ,   61.00191    ,   63.60938    ,   7.540223    ,   9.787476    ,   11.90674    ,   7.089727    ,  0.6103516E-04,  0.6103516E-04,   14.21854    ,   12.97260    ,   2.375824    ,  0.5018961E-02,   1.076697    ,   80955.85    ,
           1980,            213,   325.2334    ,   257.4857    ,  0.1937757    ,   274.7628    ,   397.2636    ,   15.58517    ,   58.94778    ,   58.12629    ,   17.30788    ,   11.49005    ,   13.72076    ,   7.076206    ,  0.6103516E-04,  0.6103516E-04,   15.08243    ,   12.92337    ,   2.470154    ,  0.6205540E-02,   1.045179    ,   81064.28    ,
           1980,            214,   293.4292    ,   232.6416    ,  0.1931908    ,   280.7598    ,   395.8366    ,   15.41718    ,   53.36101    ,   52.85386    ,   11.46267    ,   12.02008    ,   13.63293    ,   7.064096    ,   0.000000    ,   0.000000    ,   15.09616    ,   13.34644    ,   2.566803    ,  0.5768426E-02,   1.103287    ,   80808.12    ,
           1980,            215,   193.7586    ,   153.9213    ,  0.1928902    ,   300.1859    ,   378.3452    ,   12.47836    ,   32.99396    ,   46.54908    ,  -3.452827    ,   9.708679    ,   10.66284    ,   7.070400    , -0.6103516E-04,   0.000000    ,   13.08606    ,   12.85751    ,   2.667236    ,  0.6418172E-02,   1.144607    ,   80409.71    ,
           1980,            216,   149.0271    ,   118.6332    ,  0.1919923    ,   301.9189    ,   357.0055    ,   8.493134    ,   26.89289    ,   53.18604    ,  -15.74882    ,   5.873932    ,   7.095978    ,   7.104067    , -0.5221558E-01,  0.6103516E-04,   9.719482    ,   10.61905    ,   2.759705    ,  0.5382659E-02,   1.769677    ,   80308.16    ,
           1980,            217,   223.6965    ,   176.7859    ,  0.1946417    ,   278.2933    ,   359.2304    ,   8.742523    ,   40.13428    ,   50.83566    ,   5.042771    ,   6.438599    ,   7.739349    ,   7.103523    ,  -1.163605    ,  0.6103516E-04,   8.912476    ,   8.315887    ,   2.826416    ,  0.5119338E-02,   1.155421    ,   80408.52    ,
           1980,            218,   83.97965    ,   66.82021    ,  0.1928833    ,   320.1834    ,   346.9949    ,   6.542542    ,   13.37330    ,   32.69045    ,  -7.047754    ,   4.806091    ,   5.369568    ,   7.111534    , -0.9252930E-01,  0.6103516E-04,   7.406311    ,   7.889221    ,   2.879944    ,  0.6299873E-02,   1.055616    ,   80290.16    ,
           1980,            219,   116.4904    ,   91.78894    ,  0.1991077    ,   317.3909    ,   347.6488    ,   6.653870    ,   17.10586    ,   39.04428    ,   3.412196    ,   4.710205    ,   5.708893    ,   7.132507    , -0.2735291    ,  0.2301636    ,   7.056976    ,   6.707703    ,   2.923920    ,  0.6191252E-02,   1.075935    ,   80914.58    ,
           1980,            220,   173.7346    ,   137.9295    ,  0.1934741    ,   305.0374    ,   355.3264    ,   8.102478    ,   30.05417    ,   44.29246    ,   12.37988    ,   5.977478    ,   7.485138    ,   7.134748    , -0.2768555    ,   1.044281    ,   7.935516    ,   6.734985    ,   2.959625    ,  0.6332204E-02,   1.053921    ,   81358.21    ,
           1980,            221,   230.7066    ,   183.5891    ,  0.1904484    ,   282.6556    ,   361.3048    ,   9.122711    ,   34.19624    ,   55.49768    ,   14.86578    ,   7.423950    ,   8.595184    ,   7.113109    ,  -1.124268    ,   2.101624    ,   8.896332    ,   7.440460    ,   2.998413    ,  0.6483521E-02,   1.107596    ,   81123.91    ,
           1980,            222,   249.3655    ,   198.3973    ,  0.1905010    ,   281.1656    ,   367.1584    ,   10.21973    ,   35.43518    ,   63.12016    ,   14.29649    ,   8.675232    ,   9.656128    ,   7.100278    , -0.8787842    ,   2.252777    ,   9.925262    ,   8.415863    ,   3.045441    ,  0.6526792E-02,   1.014522    ,   81055.90    ,
           1980,            223,   204.5170    ,   162.4586    ,  0.1905435    ,   299.4661    ,   365.6367    ,   10.00418    ,   28.93312    ,   57.28175    ,   9.292605    ,   8.395630    ,   9.200256    ,   7.105570    , -0.5973816    ,   2.152710    ,   9.976868    ,   9.017456    ,   3.101868    ,  0.7073989E-02,   1.039032    ,   81206.29    ,
           1980,            224,   86.02063    ,   69.03403    ,  0.1849773    ,   334.4305    ,   360.3953    ,   9.198975    ,   10.71611    ,   33.93095    ,  -1.555608    ,   7.798523    ,   8.377319    ,   7.113258    , -0.4998779E-01,   5.053986    ,   9.583771    ,   9.271912    ,   3.163757    ,  0.7646856E-02,   1.019724    ,   81316.55    ,
           1980,            225,   91.75009    ,   73.77325    ,  0.1838999    ,   331.1502    ,   358.4648    ,   8.811462    ,   12.25416    ,   31.47591    ,   2.691160    ,   7.472778    ,   8.109436    ,   7.116497    , -0.2279663E-01,   6.085266    ,   9.014587    ,   8.490936    ,   3.223450    ,  0.7428903E-02,   1.016382    ,   81295.97    ,
           1980,            226,   251.1041    ,   200.8247    ,  0.1866541    ,   278.8467    ,   365.3711    ,   9.889923    ,   36.74520    ,   62.60343    ,   15.02235    ,   7.713654    ,   9.273376    ,   7.107643    , -0.5753174    ,   7.812683    ,   9.687195    ,   8.149719    ,   3.274414    ,  0.6497437E-02,   1.146329    ,   81053.62    ,
           1980,            227,   233.2681    ,   186.0553    ,  0.1882101    ,   285.2119    ,   368.8911    ,   10.53885    ,   29.86071    ,   59.13677    ,   13.49293    ,   9.295929    ,   10.07904    ,   7.079412    , -0.7574463    ,   3.879700    ,   10.29602    ,   8.966736    ,   3.326752    ,  0.6534855E-02,   1.084867    ,   80585.97    ,
           1980,            228,   234.2852    ,   186.3199    ,  0.1900269    ,   283.2342    ,   369.5164    ,   10.67010    ,   30.80453    ,   59.82745    ,   9.595601    ,   9.106384    ,   10.05154    ,   7.078999    , -0.7369690    ,   1.109192    ,   10.62335    ,   9.506775    ,   3.386230    ,  0.6205401E-02,   1.033509    ,   80489.02    ,
           1980,            229,   251.5309    ,   200.1445    ,  0.1973177    ,   275.2594    ,   369.9583    ,   10.76947    ,   35.72065    ,   61.74693    ,   7.846193    ,   9.139099    ,   10.03876    ,   7.086504    ,  -1.104736    ,  0.6103516E-04,   10.80411    ,   9.756653    ,   3.449799    ,  0.5928355E-02,   1.134151    ,   80726.41    ,
           1980,            230,   111.5543    ,   88.70486    ,  0.1981606    ,   302.3409    ,   353.5015    ,   7.746765    ,   10.40199    ,   36.65699    ,  -9.506169    ,   7.621765    ,   6.815735    ,   7.074415    , -0.4070740    ,  0.1206970    ,   8.535370    ,   9.112061    ,   3.514954    ,  0.5743146E-02,   1.137442    ,   79913.48    ,
           1980,            231,   100.4906    ,   80.72466    ,  0.1913045    ,   316.7270    ,   351.6809    ,   7.468018    ,   12.30880    ,   37.21614    ,  -3.117025    ,   5.889313    ,   6.555542    ,   7.095200    , -0.8819580E-02,   6.355316    ,   8.034790    ,   8.011383    ,   3.568512    ,  0.6309342E-02,   1.385654    ,   80114.84    ,
           1980,            232,   239.0787    ,   191.2224    ,  0.1921036    ,   275.6719    ,   360.5481    ,   8.923828    ,   36.17277    ,   53.27074    ,   16.92360    ,   7.340302    ,   8.469849    ,   7.098557    , -0.4611511    ,   7.729980    ,   8.629486    ,   7.250214    ,   3.609467    ,  0.5518410E-02,   1.154624    ,   80544.01    ,
           1980,            233,   196.8135    ,   157.1827    ,  0.1885150    ,   277.7406    ,   353.4624    ,   7.653687    ,   27.74067    ,   53.88950    , -0.9666952E-01,   6.855316    ,   6.826660    ,   7.115406    , -0.8527222    ,   2.092926    ,   8.106506    ,   7.904724    ,   3.650177    ,  0.5010610E-02,   1.220452    ,   80920.15    ,
           1980,            234,   184.1089    ,   147.8366    ,  0.1864367    ,   280.7166    ,   351.9327    ,   7.395142    ,   28.88647    ,   48.87979    , -0.6502520    ,   5.457458    ,   6.603058    ,   7.138424    ,  -1.456146    ,   7.007019    ,   7.833710    ,   7.585663    ,   3.692505    ,  0.4998655E-02,   1.033391    ,   81209.09    ,
           1980,            235,   245.3021    ,   196.2349    ,  0.1884669    ,   255.0117    ,   352.5090    ,   7.330139    ,   35.32679    ,   56.80131    ,   6.318212    ,   5.474365    ,   6.832703    ,   7.129372    ,  -1.698059    ,   5.998810    ,   7.461029    ,   6.924103    ,   3.729767    ,  0.4545505E-02,   1.139815    ,   80932.62    ,
           1980,            236,   255.1626    ,   203.4941    ,  0.1900814    ,   272.4370    ,   365.8718    ,   9.960571    ,   37.11304    ,   58.04825    ,   14.77627    ,   8.743347    ,   9.770264    ,   7.085252    , -0.9319763    ,   2.209290    ,   9.287781    ,   7.816925    ,   3.763123    ,  0.4145299E-02,   1.161690    ,   80478.46    ,
           1980,            237,   138.2811    ,   111.1352    ,  0.1880372    ,   276.1711    ,   339.2694    ,   4.874084    ,   18.95653    ,   47.88972    ,  -18.31902    ,   3.692200    ,   3.511597    ,   7.136898    , -0.7392883    ,   3.133850    ,   6.323029    ,   7.515381    ,   3.807404    ,  0.4734118E-02,   1.290527    ,   80701.51    ,
           1980,            238,   263.8646    ,   211.6884    ,  0.1862696    ,   239.2581    ,   341.9867    ,   5.112549    ,   45.70340    ,   59.53815    ,   2.237170    ,   3.312897    ,   4.435913    ,   7.165623    ,  -1.827209    ,   6.156555    ,   5.703156    ,   5.630371    ,   3.837708    ,  0.3887370E-02,   1.170633    ,   81360.22    ,
           1980,            239,   254.3347    ,   203.1020    ,  0.1877902    ,   257.2633    ,   353.4825    ,   7.316528    ,   36.55211    ,   56.72722    ,   12.82589    ,   6.731842    ,   7.330444    ,   7.119028    ,  -2.179199    ,  0.1482544    ,   6.829071    ,   5.873108    ,   3.855072    ,  0.4067179E-02,   1.216619    ,   80887.23    ,
           1980,            240,   217.0529    ,   172.5941    ,  0.1907835    ,   270.3606    ,   353.3469    ,   7.466492    ,   30.04510    ,   55.70845    ,   3.991426    ,   6.943665    ,   6.965393    ,   7.094866    ,  -1.063538    ,  0.6103516E-04,   7.340485    ,   6.754272    ,   3.878082    ,  0.4534920E-02,   1.194457    ,   80255.05    ,
           1980,            241,   116.3618    ,   92.38657    ,  0.1936968    ,   294.1548    ,   338.1413    ,   4.644348    ,   18.76311    ,   36.83505    ,  -8.482608    ,   3.656403    ,   3.455078    ,   7.129780    , -0.6430969    ,   1.677429    ,   5.502228    ,   6.162048    ,   3.907867    ,  0.5143877E-02,   1.131860    ,   80455.23    ,
           1980,            242,   185.1969    ,   147.8687    ,  0.1899295    ,   274.8579    ,   344.1012    ,   5.780060    ,   32.17705    ,   45.64051    ,   2.500841    ,   4.099365    ,   5.182800    ,   7.140226    , -0.2507629    ,   4.922729    ,   6.119873    ,   5.658203    ,   3.927399    ,  0.4780281E-02,   1.109505    ,   80849.21    ,
           1980,            243,   157.8044    ,   125.6740    ,  0.1915916    ,   275.3276    ,   337.9346    ,   4.456512    ,   25.33501    ,   39.00180    ,  -1.153908    ,   3.798584    ,   3.876129    ,   7.136011    , -0.9596252    ,  0.4931030    ,   5.090332    ,   5.336060    ,   3.945068    ,  0.4171331E-02,   1.060324    ,   80601.21    ,
           1980,            244,   140.3971    ,   111.9613    ,  0.1912474    ,   284.5890    ,   337.4478    ,   4.447632    ,   23.84746    ,   38.85851    ,  -3.393837    ,   3.377625    ,   3.690002    ,   7.140212    , -0.7120972    ,   3.763397    ,   5.010193    ,   5.128662    ,   3.958191    ,  0.4960031E-02,   1.032719    ,   80684.63    ,
           1980,            245,   178.2736    ,   141.7130    ,  0.1905116    ,   261.1334    ,   333.0497    ,   3.317200    ,   30.07001    ,   39.05304    , -0.6898594E-01,   2.672119    ,   2.704590    ,   7.138542    ,  -2.199707    ,   5.283264    ,   4.234344    ,   4.566376    ,   3.968750    ,  0.4174664E-02,   1.107625    ,   80324.22    ,
           1980,            246,   175.8365    ,   139.4854    ,  0.1914112    ,   272.6835    ,   336.6431    ,   4.161865    ,   27.30889    ,   46.44475    ,   1.388268    ,   3.279724    ,   3.329712    ,   7.113847    ,  -1.148499    ,   2.583496    ,   4.493896    ,   4.403534    ,   3.973236    ,  0.4810845E-02,   1.197646    ,   79867.00    ,
           1980,            247,   215.5884    ,   166.3894    ,  0.2126833    ,   258.6562    ,   334.7049    ,   3.795044    ,   39.85232    ,   48.09134    ,  0.3383497    ,   2.623871    ,   3.291504    ,   7.147912    ,  -1.006958    ,   4.842682    ,   4.643738    ,   4.492401    ,   3.977325    ,  0.4114142E-02,   1.192637    ,   80643.08    ,
           1980,            248,   214.5887    ,   168.2248    ,  0.2014784    ,   257.0455    ,   338.0080    ,   4.234711    ,   35.56477    ,   46.84024    ,   3.761151    ,   4.568909    ,   4.303070    ,   7.133317    ,  -1.974060    ,  0.3067017    ,   4.689880    ,   4.562836    ,   3.982971    ,  0.4068109E-02,   1.121832    ,   80717.60    ,
           1980,            249,   241.5329    ,   190.4917    ,  0.1958919    ,   265.4767    ,   354.1863    ,   7.370087    ,   34.53916    ,   54.47179    ,   10.94799    ,   8.684998    ,   7.888031    ,   7.102026    ,  -1.309845    ,  0.2045898    ,   6.187592    ,   5.034790    ,   3.988953    ,  0.4671477E-02,   1.155497    ,   80943.09    ,
           1980,            250,   238.0392    ,   188.2224    ,  0.1930329    ,   262.3046    ,   358.2251    ,   8.097137    ,   30.79839    ,   51.07973    ,   8.952861    ,   10.29565    ,   8.632385    ,   7.077447    ,  -1.158020    ,   0.000000    ,   6.895111    ,   5.794006    ,   4.001495    ,  0.4347829E-02,   1.309830    ,   80623.07    ,
           1980,            251,   122.7879    ,   97.00332    ,  0.1919751    ,   300.8256    ,   348.4920    ,   6.589478    ,   13.41776    ,   33.80292    ,  0.8599927    ,   8.954224    ,   6.162750    ,   7.081224    , -0.5221558    ,   1.039246    ,   6.476257    ,   6.251068    ,   4.021667    ,  0.6005783E-02,   1.388832    ,   80587.17    ,
           1980,            252,   230.5312    ,   184.6924    ,  0.1846492    ,   261.2262    ,   350.3377    ,   6.945862    ,   35.76509    ,   57.54142    ,   2.940886    ,   5.349915    ,   6.487335    ,   7.159973    , -0.3850098    ,   7.430756    ,   7.013184    ,   6.294556    ,   4.043671    ,  0.4861669E-02,   1.079958    ,   81846.20    ,
           1980,            253,   230.8979    ,   184.2874    ,  0.1863175    ,   250.8397    ,   351.5504    ,   6.853516    ,   27.97015    ,   48.49187    ,   6.389749    ,   7.145935    ,   6.851196    ,   7.142574    ,  -1.187653    ,   1.093811    ,   6.569458    ,   6.067322    ,   4.066345    ,  0.4319192E-02,  0.9994974    ,   81714.01    ,
           1980,            254,   221.4412    ,   176.0692    ,  0.1879643    ,   271.9579    ,   360.6180    ,   8.716370    ,   25.73900    ,   47.61240    ,   12.86137    ,   9.566101    ,   9.018921    ,   7.095436    , -0.7524719    ,  0.6103516E-04,   7.697205    ,   6.558350    ,   4.087219    ,  0.4693827E-02,   1.065220    ,   81048.16    ,
           1980,            255,   177.8269    ,   141.0979    ,  0.1897801    ,   289.2068    ,   359.8862    ,   8.846222    ,   21.59751    ,   42.24317    ,   6.218428    ,   9.380554    ,   8.683075    ,   7.081982    , -0.3238525    ,  0.6103516E-04,   8.431274    ,   7.616394    ,   4.115662    ,  0.5305555E-02,   1.264515    ,   80677.48    ,
           1980,            256,   78.71209    ,   62.46317    ,  0.1901041    ,   327.3069    ,   349.7706    ,   7.085205    ,   10.21267    ,   33.82993    ,  -4.134112    ,   5.691772    ,   6.212219    ,   7.121616    , -0.1312256E-01,  0.3282776    ,   7.639771    ,   7.750092    ,   4.153107    ,  0.6264655E-02,   1.113157    ,   80950.24    ,
           1980,            257,   71.58662    ,   56.64983    ,  0.2019688    ,   312.2511    ,   334.7519    ,   4.039856    ,   11.14552    ,   34.06575    ,  -12.21544    ,   1.777802    ,   2.796906    ,   7.175982    , -0.7415771E-01,   4.256714    ,   5.560028    ,   6.528870    ,   4.187469    ,  0.4995437E-02,   1.265753    ,   81349.40    ,
           1980,            258,   182.9107    ,   141.1409    ,  0.2194157    ,   280.3772    ,   338.0393    ,   4.475891    ,   34.53203    ,   39.37561    ,   2.833546    ,   3.284180    ,   4.033142    ,   7.155708    , -0.5318604    ,   5.243530    ,   5.264038    ,   5.232819    ,   4.206940    ,  0.5172379E-02,   1.133476    ,   81204.77    ,
           1980,            259,   177.1850    ,   136.3548    ,  0.2235346    ,   249.1176    ,   322.6509    ,   1.328796    ,   29.78430    ,   42.17365    ,  -9.960872    ,  0.7157288    ,   1.025970    ,   7.175807    , -0.8059692    ,   4.432709    ,   4.094666    ,   5.156769    ,   4.217316    ,  0.3713750E-02,   1.422198    ,   81006.02    ,
           1980,            260,   164.4310    ,   127.7791    ,  0.2139784    ,   267.1967    ,   327.2650    ,   1.911072    ,   26.91342    ,   36.10378    ,  0.7046194    ,   3.170593    ,   1.920746    ,   7.132837    ,  -2.393494    ,   1.876221    ,   3.317810    ,   4.176239    ,   4.225128    ,  0.4229626E-02,   1.529390    ,   80320.68    ,
           1980,            261,   52.47577    ,   41.09942    ,  0.2109686    ,   305.0489    ,   324.2714    ,   1.817810    ,   4.978286    ,   21.22589    ,  -4.650259    ,   3.123535    ,   1.146301    ,   7.123857    , -0.2257996    ,   2.985321    ,   3.245789    ,   3.929932    ,   4.222137    ,  0.5507092E-02,   1.311965    ,   80308.34    ,
           1980,            262,   145.5305    ,   104.0933    ,  0.2773437    ,   286.5793    ,   327.2972    ,   2.390594    ,   25.13253    ,   25.99568    ,   2.127719    ,   2.379364    ,   2.148438    ,   7.121047    , -0.2364197    ,   4.899292    ,   3.573120    ,   3.570801    ,   4.216919    ,  0.5100441E-02,   1.113376    ,   80165.71    ,
           1980,            263,   125.6369    ,   94.49270    ,  0.2335452    ,   288.9025    ,   332.8727    ,   3.493134    ,   21.66406    ,   24.26318    ,   2.314232    ,   4.511597    ,   3.810547    ,   7.089479    , -0.3803101    ,   3.741028    ,   3.934814    ,   3.791351    ,   4.210449    ,  0.5532671E-02,   1.183111    ,   79731.13    ,
           1980,            264,   116.9378    ,   88.57203    ,  0.2268274    ,   272.8631    ,   319.0185    ,  0.5446472    ,   17.63794    ,   28.19923    ,  -6.400931    ,   1.841614    ,  0.9765625E-01,   7.115865    ,  -1.409302    ,   2.934845    ,   2.756622    ,   3.798889    ,   4.207336    ,  0.4655880E-02,   1.136301    ,   79697.77    ,
           1980,            265,   142.6911    ,   100.3154    ,  0.2812192    ,   264.3174    ,   313.9507    , -0.4719238    ,   23.38292    ,   27.59710    ,  -5.624519    , -0.9979248E-02, -0.3929749    ,   7.154504    ,  -1.025757    ,   3.414276    ,   2.413696    ,   3.211792    ,   4.199921    ,  0.3927214E-02,   1.154190    ,   80435.90    ,
           1980,            266,   180.2308    ,   128.7352    ,  0.2728911    ,   240.3370    ,   308.0813    ,  -2.010681    ,   36.16482    ,   28.13789    ,  -7.191229    , -0.1686401    ,  -1.354340    ,   7.170647    ,  -2.547638    ,   2.823486    ,   1.866241    ,   3.007599    ,   4.189270    ,  0.3691073E-02,   1.229804    ,   80723.66    ,
           1980,            267,   134.2487    ,   96.85839    ,  0.2643692    ,   255.2748    ,   309.5794    ,  -1.596985    ,   24.13898    ,   23.19869    ,  -6.243159    ,  0.5223389    ,  -1.170044    ,   7.168128    ,  -2.257751    ,   2.079315    ,   1.501312    ,   2.685455    ,   4.175415    ,  0.3603274E-02,   1.298105    ,   80868.64    ,
           1980,            268,   119.7806    ,   86.16360    ,  0.2657424    ,   250.3623    ,   302.3855    ,  -3.182953    ,   22.34324    ,   18.86955    ,  -9.650407    ,  -1.289001    ,  -2.948822    ,   7.194229    ,  -2.802246    ,   2.098022    ,   1.088196    ,   2.498749    ,   4.158569    ,  0.3436833E-02,   1.032832    ,   81118.18    ,
           1980,            269,   189.4647    ,   138.8313    ,  0.2538232    ,   226.5111    ,   307.7252    ,  -2.276184    ,   35.01062    ,   26.22967    ,  -6.089775    ,  -1.012207    ,  -1.535889    ,   7.193071    ,  -3.219666    ,   1.933105    ,   1.093231    ,   2.314911    ,   4.140625    ,  0.3297052E-02,   1.002698    ,   81076.52    ,
           1980,            270,   161.5912    ,   120.3838    ,  0.2412192    ,   254.6830    ,   319.5860    ,  0.4211121    ,   26.10836    ,   25.00234    ,   1.136719    ,   1.866364    ,   1.369171    ,   7.157810    ,  -2.109619    ,   1.254761    ,   1.414185    ,   1.969482    ,   4.119324    ,  0.4042337E-02,   1.063900    ,   80926.73    ,
           1980,            271,   177.4492    ,   134.4330    ,  0.2273409    ,   271.1890    ,   336.9564    ,   4.120117    ,   24.13186    ,   30.00795    ,   10.72210    ,   5.391174    ,   5.332733    ,   7.109859    , -0.7781372    ,   1.892883    ,   2.569244    ,   1.813232    ,   4.094421    ,  0.4488507E-02,  0.9874329    ,   80493.51    ,
           1980,            272,   150.5120    ,   115.0965    ,  0.2198831    ,   275.3736    ,   335.4121    ,   3.879333    ,   20.04909    ,   27.66562    ,   5.116850    ,   5.726440    ,   4.605865    ,   7.101914    , -0.7370300    ,   2.317261    ,   3.357086    ,   2.683868    ,   4.072327    ,  0.4613268E-02,   1.157766    ,   80286.30    ,
